+---------------------------------------------------------------------------------------+--------+---------------+----------------+----------------+-----------------+
|                                          name                                         |  coef  | linreg_scores | linreg_pvalues | classif_scores | classif_pvalues |
|        cpi_urb_nonvol_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.5785    |     0.0089     |     3.0079     |      0.091      |
|             capacity_util_chem_/_industrial_prod_1yr_diff_ewma_trim_pow2_t            |  0.0   |      7.72     |     0.0084     |     3.0026     |      0.0912     |
|        med_family_income_vs_house_price_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     6.1081    |     0.0179     |     2.9854     |      0.0921     |
|          industrial_prod_1yr_diff_*_housing_supply_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.9333    |     0.0076     |     2.9777     |      0.0925     |
|          unempl_rate_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.0969    |     0.018      |     2.9647     |      0.0932     |
|      industrial_prod_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.7996    |     0.0081     |     2.9498     |      0.094      |
|         capacity_util_chem_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.9464    |     0.0048     |     2.9401     |      0.0946     |
|           capacity_util_mfg_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t           |  0.0   |     7.5781    |     0.0089     |     2.8974     |      0.0969     |
|         capacity_util_mfg_/_med_family_income_vs_house_price_ewma_trim_sqrt_t         |  0.0   |     7.1368    |     0.011      |     2.8751     |      0.0981     |
|         capacity_util_mfg_/_med_family_income_vs_house_price_ewma_trim_pow2_t         |  0.0   |     7.8483    |     0.0079     |     2.8738     |      0.0982     |
|           cpi_urb_nonvol_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     5.8026    |     0.0208     |     2.8599     |      0.099      |
|         cpi_urb_nonvol_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.0586    |     0.0114     |     2.8598     |      0.099      |
|      med_family_income_vs_house_price_*_housing_supply_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.9166    |     0.0076     |     2.8524     |      0.0994     |
|     combanks_business_loans_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t    |  0.0   |     5.1726    |     0.0285     |     2.8125     |      0.1017     |
|                      foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t                     |  0.0   |     7.0443    |     0.0114     |     2.7879     |      0.1032     |
|              gdp_nom_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_pow2_t             |  0.0   |     6.0029    |     0.0189     |     2.7823     |      0.1035     |
|            unempl_rate_*_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     5.8231    |     0.0206     |     2.7812     |      0.1036     |
|         cpi_urb_nonvol_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.5563    |     0.009      |     2.7614     |      0.1048     |
|         industrial_prod_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.6357    |     0.0139     |     2.7424     |      0.106      |
|        med_family_income_vs_house_price_*_unempl_rate_1yr_diff_ewma_trim_pow2_t       |  0.0   |     3.6706    |     0.0627     |     2.7401     |      0.1061     |
|      industrial_prod_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.1266    |     0.011      |     2.7372     |      0.1063     |
|              tsy_3mo_yield_/_empl_construction_1yr_diff_ewma_trim_pow2_t              |  0.0   |     8.2001    |     0.0067     |     2.7319     |      0.1066     |
|           capacity_util_mfg_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     7.0645    |     0.0113     |     2.7269     |      0.1069     |
|          unempl_rate_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t          |  0.0   |     3.6124    |     0.0648     |     2.7183     |      0.1074     |
|         industrial_prod_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t        |  0.0   |     5.8689    |     0.0202     |     2.7114     |      0.1079     |
|             capacity_util_mfg_/_industrial_prod_1yr_diff_ewma_trim_sqrt_t             | 0.0279 |     7.0707    |     0.0113     |     2.6785     |       0.11      |
|                gdp_nom_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     6.199     |     0.0172     |     2.6781     |       0.11      |
|        industrial_prod_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.0148    |     0.0073     |     2.6765     |      0.1101     |
|                   med_family_income_vs_house_price_ewma_trim_sqrt_t                   |  0.0   |     6.9996    |     0.0117     |     2.6686     |      0.1106     |
|              gdp_nom_1yr_diff_/_med_house_price_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.6697    |     0.0137     |     2.6666     |      0.1107     |
|         cpi_urb_nonvol_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     6.2515    |     0.0167     |     2.6636     |      0.1109     |
|         cpi_urb_nonvol_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.7293    |     0.0133     |     2.6577     |      0.1113     |
|                  unempl_rate_/_unempl_rate_1yr_diff_ewma_trim_sqrt_t                  |  0.0   |     5.5272    |     0.0239     |     2.6256     |      0.1134     |
|          industrial_prod_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_pow2_t          |  0.0   |     2.9784    |     0.0923     |     2.6251     |      0.1135     |
|             capacity_util_mfg_/_industrial_prod_1yr_diff_ewma_trim_pow2_t             | 0.0737 |     7.5969    |     0.0088     |     2.6189     |      0.1139     |
|              gdp_nom_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_pow2_t              |  0.0   |     3.1655    |     0.083      |     2.6107     |      0.1144     |
|             capacity_util_chem_*_housing_starts_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     7.8744    |     0.0078     |     2.6104     |      0.1144     |
|                gdp_nom_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_pow2_t               |  0.0   |     3.9745    |     0.0532     |     2.5829     |      0.1163     |
|              sp500_peratio_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.5345    |     0.0091     |     2.563      |      0.1177     |
|                tsy_5yr_yield_/_housing_starts_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     9.2194    |     0.0043     |     2.5527     |      0.1184     |
|        industrial_prod_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.1946    |     0.0107     |     2.5159     |      0.121      |
|          unempl_rate_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     6.2012    |     0.0171     |     2.5068     |      0.1216     |
|       housing_supply_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.8501    |     0.0079     |     2.5031     |      0.1219     |
|         industrial_prod_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.6886    |     0.0085     |     2.4883     |      0.123      |
|          unempl_rate_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t         |  0.0   |     3.9576    |     0.0537     |     2.4888     |      0.123      |
|         housing_supply_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.9097    |     0.0077     |     2.4824     |      0.1234     |
|              tsy_3mo_yield_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t              |  0.0   |     7.6406    |     0.0087     |     2.4224     |      0.1279     |
|         housing_supply_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.8221    |     0.008      |     2.4091     |      0.1289     |
|      med_family_income_vs_house_price_/_housing_supply_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     5.868     |     0.0202     |     2.3987     |      0.1297     |
|              gdp_nom_1yr_diff_*_housing_supply_1yr_diff_ewma_trim_pow2_t              |  0.0   |     9.5658    |     0.0037     |     2.393      |      0.1302     |
|            capacity_util_mfg_/_empl_construction_1yr_diff_ewma_trim_pow2_t            | 0.0296 |     6.2576    |     0.0167     |     2.3785     |      0.1313     |
|        housing_supply_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.8974    |     0.0077     |     2.364      |      0.1325     |
|     combanks_business_loans_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.4736    |     0.015      |     2.3635     |      0.1325     |
|         capacity_util_mfg_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.4567    |     0.0094     |     2.3542     |      0.1332     |
|          gdp_nom_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.3134    |     0.0101     |     2.3506     |      0.1335     |
|         industrial_prod_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.0994    |     0.0112     |     2.3464     |      0.1339     |
|               tsy_3mo_yield_/_med_house_price_1yr_diff_ewma_trim_pow2_t               |  0.0   |     7.4338    |     0.0095     |     2.2996     |      0.1377     |
|             capacity_util_chem_*_housing_supply_1yr_diff_ewma_trim_pow2_t             |  0.0   |     9.5782    |     0.0036     |     2.2908     |      0.1384     |
|            capacity_util_mfg_/_empl_construction_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     6.7323    |     0.0133     |     2.2879     |      0.1387     |
|              sp500_peratio_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t              |  0.0   |     8.3132    |     0.0064     |     2.2811     |      0.1392     |
|          gdp_nom_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.3367    |     0.0063     |     2.2656     |      0.1405     |
|        med_house_price_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.1226    |     0.011      |     2.2323     |      0.1434     |
|         empl_construction_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.9389    |     0.0076     |     2.2288     |      0.1437     |
|                 capacity_util_mfg_/_gdp_nom_1yr_diff_ewma_trim_sqrt_t                 |  0.0   |     7.0261    |     0.0115     |     2.2195     |      0.1445     |
|                        housing_supply_1yr_diff_ewma_trim_sqrt_t                       |  0.0   |     7.7618    |     0.0082     |     2.2161     |      0.1448     |
|           cpi_urb_nonvol_1yr_diff_*_housing_supply_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.7732    |     0.0082     |     2.2168     |      0.1448     |
|             capacity_util_chem_*_housing_starts_1yr_diff_ewma_trim_pow2_t             |  0.0   |     9.2674    |     0.0042     |     2.2053     |      0.1458     |
|              sp500_peratio_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.3129    |     0.0101     |     2.2018     |      0.1461     |
|              capacity_util_mfg_*_housing_starts_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     7.8258    |     0.008      |     2.1885     |      0.1473     |
|              capacity_util_mfg_*_housing_supply_1yr_diff_ewma_trim_pow2_t             |  0.0   |     9.4556    |     0.0038     |     2.1769     |      0.1483     |
|         capacity_util_mfg_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.6506    |     0.0055     |     2.1697     |      0.149      |
|          industrial_prod_1yr_diff_*_housing_supply_1yr_diff_ewma_trim_pow2_t          |  0.0   |     9.3483    |     0.004      |      2.17      |      0.149      |
|      med_family_income_vs_house_price_*_housing_supply_1yr_diff_ewma_trim_pow2_t      |  0.0   |     9.3294    |     0.0041     |     2.1466     |      0.1511     |
|                 capacity_util_mfg_/_gdp_nom_1yr_diff_ewma_trim_pow2_t                 |  0.0   |     7.4256    |     0.0096     |     2.1149     |      0.1541     |
|              capacity_util_mfg_/_housing_supply_1yr_diff_ewma_trim_pow2_t             |  0.0   |     3.5894    |     0.0656     |     2.0842     |      0.157      |
|        med_house_price_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     7.7576    |     0.0082     |     2.0836     |      0.1571     |
|          cpi_urb_nonvol_1yr_diff_*_industrial_prod_1yr_diff_ewma_trim_pow2_t          |  0.0   |     7.5145    |     0.0092     |     2.0753     |      0.1579     |
|        unempl_rate_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t       |  0.0   |     4.157     |     0.0483     |     2.0752     |      0.1579     |
|           cpi_urb_nonvol_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_pow2_t          |  0.0   |     3.0743    |     0.0874     |     2.0648     |      0.1589     |
|         housing_supply_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.7007    |     0.0084     |     2.0145     |      0.164      |
|      med_family_income_vs_house_price_/_cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.9847    |     0.0118     |     2.0131     |      0.1641     |
|               capacity_util_mfg_*_unempl_rate_1yr_diff_ewma_trim_pow2_t               |  0.0   |     4.1789    |     0.0477     |     2.0014     |      0.1653     |
|      med_family_income_vs_house_price_/_cpi_urb_nonvol_1yr_diff_ewma_trim_pow2_t      |  0.0   |     7.289     |     0.0102     |     1.9952     |      0.1659     |
|          cpi_urb_nonvol_1yr_diff_*_industrial_prod_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.0526    |     0.0114     |     1.9957     |      0.1659     |
|            housing_starts_1yr_diff_/_unempl_rate_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     8.1175    |     0.007      |     1.9877     |      0.1667     |
|        housing_supply_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.6179    |     0.0088     |     1.9849     |      0.167      |
|          industrial_prod_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     5.9245    |     0.0196     |     1.977      |      0.1678     |
|              gdp_nom_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     5.9788    |     0.0191     |     1.9753     |      0.168      |
|               capacity_util_mfg_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t               |  0.0   |     6.2837    |     0.0165     |     1.9732     |      0.1682     |
|        unempl_rate_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     6.271     |     0.0166     |     1.9653     |      0.1691     |
|      housing_supply_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.9276    |     0.0076     |     1.9603     |      0.1696     |
|             capacity_util_chem_/_housing_supply_1yr_diff_ewma_trim_pow2_t             |  0.0   |     3.6783    |     0.0625     |     1.9445     |      0.1713     |
|           tsy_3mo_yield_/_mortage_debt_individuals_1yr_diff_ewma_trim_pow2_t          |  0.0   |     6.7676    |     0.0131     |     1.9226     |      0.1737     |
|       housing_supply_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.6727    |     0.0085     |     1.9191     |      0.174      |
|       med_family_income_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t       |  0.0   |      6.44     |     0.0153     |     1.9141     |      0.1746     |
|      housing_supply_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.5331    |     0.0091     |     1.8918     |      0.177      |
|                 unempl_rate_*_housing_starts_1yr_diff_ewma_trim_sqrt_t                |  0.0   |     5.1802    |     0.0284     |     1.8896     |      0.1773     |
|        housing_starts_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.6774    |     0.0085     |     1.8866     |      0.1776     |
|          industrial_prod_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_pow2_t          |  0.0   |     3.4254    |     0.0718     |     1.8703     |      0.1795     |
|       med_family_income_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     6.7761    |     0.013      |     1.8597     |      0.1807     |
|         housing_supply_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.6063    |     0.0088     |     1.8244     |      0.1848     |
|                    tsy_10yr_yield_/_sp500_peratio_ewma_trim_sqrt_t                    |  0.0   |     7.7601    |     0.0082     |     1.8201     |      0.1853     |
|               equity_alloc_/_empl_construction_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.1234    |     0.011      |     1.8094     |      0.1866     |
|      housing_starts_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.7405    |     0.0083     |     1.8043     |      0.1872     |
|       med_family_income_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t      |  0.0   |     6.3989    |     0.0156     |     1.777      |      0.1905     |
|          housing_starts_1yr_diff_*_med_house_price_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.8143    |     0.008      |     1.7678     |      0.1916     |
|       housing_supply_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     8.9422    |     0.0048     |     1.7509     |      0.1937     |
|            med_house_price_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_pow2_t           |  0.0   |     4.4586    |     0.0412     |     1.7262     |      0.1968     |
|      med_family_income_vs_house_price_/_housing_starts_1yr_diff_ewma_trim_pow2_t      |  0.0   |     3.4638    |     0.0703     |     1.7141     |      0.1983     |
|      industrial_prod_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t     |  0.0   |     7.2722    |     0.0103     |     1.7137     |      0.1984     |
|       med_family_income_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.7675    |     0.0131     |     1.6893     |      0.2015     |
|               capacity_util_chem_*_unempl_rate_1yr_diff_ewma_trim_pow2_t              |  0.0   |     4.1248    |     0.0491     |     1.6867     |      0.2019     |
|            med_house_price_1yr_diff_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t           |  0.0   |     6.3606    |     0.0159     |     1.6841     |      0.2022     |
|         housing_supply_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.8537    |     0.005      |     1.6697     |      0.2041     |
|         housing_starts_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.7755    |     0.0081     |     1.6693     |      0.2042     |
|                       industrial_prod_1yr_diff_ewma_trim_sqrt_t                       |  0.0   |     7.0363    |     0.0115     |     1.6661     |      0.2046     |
|  med_family_income_vs_house_price_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t |  0.0   |     7.2378    |     0.0105     |     1.649      |      0.2069     |
|      housing_supply_1yr_diff_/_combanks_business_loans_1yr_diff_ewma_trim_pow2_t      |  0.0   |     8.5622    |     0.0057     |     1.6268     |      0.2099     |
|         housing_supply_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.8342    |     0.005      |     1.6228     |      0.2104     |
|              gdp_nom_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     7.6713    |     0.0085     |     1.6155     |      0.2114     |
|              capacity_util_mfg_/_housing_supply_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.132     |     0.0177     |     1.6057     |      0.2128     |
|              capacity_util_mfg_*_housing_starts_1yr_diff_ewma_trim_pow2_t             |  0.0   |     8.7425    |     0.0053     |     1.5788     |      0.2166     |
|                tsy_3mo_yield_*_housing_supply_1yr_diff_ewma_trim_pow2_t               |  0.0   |     5.9974    |     0.0189     |     1.5759     |      0.217      |
|           cpi_urb_nonvol_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.0266    |     0.0187     |     1.5605     |      0.2192     |
|        housing_supply_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.7506    |     0.0052     |     1.5511     |      0.2206     |
|      industrial_prod_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t     |  0.0   |     8.0845    |     0.0071     |     1.5506     |      0.2207     |
|              gdp_nom_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_pow2_t              |  0.0   |     3.4476    |     0.0709     |     1.5476     |      0.2211     |
|                equity_alloc_/_med_house_price_1yr_diff_ewma_trim_sqrt_t               | 0.0364 |     7.1984    |     0.0106     |     1.5326     |      0.2233     |
|          tsy_10yr_yield_/_mortage_debt_individuals_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.7145    |     0.0084     |     1.529      |      0.2238     |
|               capacity_util_chem_*_unempl_rate_1yr_diff_ewma_trim_sqrt_t              |  0.0   |     6.2986    |     0.0163     |     1.5285     |      0.2239     |
|           cpi_urb_nonvol_1yr_diff_*_housing_supply_1yr_diff_ewma_trim_pow2_t          |  0.0   |     8.6739    |     0.0054     |     1.5039     |      0.2276     |
|             gdp_nom_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t            |  0.0   |     5.9978    |     0.0189     |     1.4995     |      0.2283     |
|         empl_construction_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.6817    |     0.0054     |     1.4929     |      0.2293     |
|  med_family_income_vs_house_price_*_combanks_business_loans_1yr_diff_ewma_trim_pow2_t |  0.0   |     8.0014    |     0.0073     |     1.4895     |      0.2298     |
|         housing_starts_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     7.6098    |     0.0088     |     1.4682     |      0.2331     |
|             gdp_nom_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t            |  0.0   |     6.6784    |     0.0136     |     1.4668     |      0.2333     |
|             capacity_util_chem_/_housing_supply_1yr_diff_ewma_trim_sqrt_t             |  0.0   |     6.1598    |     0.0175     |     1.4455     |      0.2367     |
|         empl_construction_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_pow2_t         |  0.0   |     3.6964    |     0.0619     |     1.4303     |      0.2391     |
|         med_house_price_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_pow2_t        |  0.0   |     5.6809    |     0.0221     |     1.4237     |      0.2402     |
|        housing_supply_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.5269    |     0.0058     |     1.4214     |      0.2406     |
|          cpi_urb_nonvol_1yr_diff_/_industrial_prod_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.7243    |     0.0133     |     1.4203     |      0.2407     |
|          cpi_urb_nonvol_1yr_diff_/_industrial_prod_1yr_diff_ewma_trim_pow2_t          |  0.0   |     6.189     |     0.0172     |     1.4078     |      0.2428     |
|       foreign_dir_invest_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     6.6036    |     0.0141     |     1.3906     |      0.2456     |
|       foreign_dir_invest_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t       |  0.0   |     5.6153    |     0.0228     |     1.3715     |      0.2488     |
|    combanks_business_loans_1yr_diff_*_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     7.2666    |     0.0103     |     1.3687     |      0.2493     |
|          industrial_prod_1yr_diff_/_housing_starts_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.1355    |     0.0177     |     1.3651     |      0.2499     |
|         housing_supply_1yr_diff_/_med_family_income_1yr_diff_ewma_trim_pow2_t         |  0.0   |     8.5095    |     0.0058     |     1.3639     |      0.2501     |
|           tsy_3mo_yield_/_med_family_income_vs_house_price_ewma_trim_pow2_t           |  0.0   |     5.1148    |     0.0294     |     1.3603     |      0.2508     |
|        med_house_price_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t       |  0.0   |     7.1054    |     0.0111     |     1.3557     |      0.2516     |
|           unempl_rate_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t          |  0.0   |     4.852     |     0.0336     |     1.3292     |      0.2561     |
|                        cpi_urb_nonvol_1yr_diff_ewma_trim_sqrt_t                       |  0.0   |     6.8963    |     0.0123     |     1.3275     |      0.2564     |
|    combanks_business_loans_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_sqrt_t   |  0.0   |     7.2489    |     0.0104     |     1.3048     |      0.2605     |
|       housing_supply_1yr_diff_/_real_med_family_income_1yr_diff_ewma_trim_pow2_t      |  0.0   |     8.4199    |     0.0061     |     1.2842     |      0.2642     |
|         housing_supply_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.3903    |     0.0062     |     1.2806     |      0.2649     |
|     real_med_family_income_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_pow2_t    |  0.0   |     6.5512    |     0.0145     |     1.2594     |      0.2688     |
|      med_family_income_vs_house_price_*_housing_starts_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.5567    |     0.009      |     1.2546     |      0.2697     |
|        housing_starts_1yr_diff_*_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t        |  0.0   |     8.3726    |     0.0062     |     1.2501     |      0.2706     |
|          med_family_income_vs_house_price_/_gdp_nom_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     6.7844    |     0.0129     |     1.236      |      0.2732     |
|       housing_starts_1yr_diff_*_real_med_family_income_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     7.5448    |     0.0091     |     1.2342     |      0.2736     |
|        med_house_price_1yr_diff_/_combanks_assets_tot_1yr_diff_ewma_trim_pow2_t       |  0.0   |     7.6199    |     0.0088     |     1.2092     |      0.2784     |
|     real_med_family_income_1yr_diff_/_foreign_dir_invest_1yr_diff_ewma_trim_sqrt_t    |  0.0   |     6.8039    |     0.0128     |     1.2085     |      0.2785     |
|          med_family_income_vs_house_price_/_gdp_nom_1yr_diff_ewma_trim_pow2_t         |  0.0   |     6.4782    |     0.015      |     1.1999     |      0.2802     |
|       combanks_assets_tot_1yr_diff_/_tax_receipts_corp_1yr_diff_ewma_trim_pow2_t      |  0.0   |     5.781     |     0.021      |     1.1903     |      0.2821     |
|            housing_starts_1yr_diff_/_unempl_rate_1yr_diff_ewma_trim_pow2_t            |  0.0   |     8.2345    |     0.0066     |     1.1817     |      0.2839     |
|           unempl_rate_1yr_diff_*_tax_receipts_corp_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     6.4647    |     0.0151     |     1.177      |      0.2848     |
|         med_house_price_1yr_diff_/_real_estate_loans_1yr_diff_ewma_trim_sqrt_t        |  0.0   |     6.6214    |     0.014      |     1.1738     |      0.2854     |
|  real_med_family_income_1yr_diff_*_combanks_business_loans_1yr_diff_ewma_trim_sqrt_t  |  0.0   |     7.1626    |     0.0108     |     1.1743     |      0.2854     |
|      med_family_income_vs_house_price_/_housing_starts_1yr_diff_ewma_trim_sqrt_t      |  0.0   |     6.1608    |     0.0175     |     1.1618     |      0.2879     |
|              capacity_util_mfg_/_housing_starts_1yr_diff_ewma_trim_pow2_t             |  0.0   |     3.4928    |     0.0692     |     1.1534     |      0.2896     |
|           housing_starts_1yr_diff_/_housing_supply_1yr_diff_ewma_trim_pow2_t          |  0.0   |     2.1315    |     0.1523     |     1.1492     |      0.2905     |
|         housing_starts_1yr_diff_*_med_family_income_1yr_diff_ewma_trim_sqrt_t         |  0.0   |     7.5164    |     0.0092     |     1.1461     |      0.2911     |
|          industrial_prod_1yr_diff_*_housing_starts_1yr_diff_ewma_trim_sqrt_t          |  0.0   |     7.5664    |     0.009      |     1.1389     |      0.2926     |
